state,date,confirmed,deaths,cured,daily_new_cases,totalsamples,positive,positive_test_rate,total_doses_administered,population,vaccination_rate,case_fatality_rate,risk_level
Chhattisgarh,2021-07-03,995195,13450,976125,305,10434778,19459,0.18648216569628984900,8823500,29436231,29.97496520529411526900,1.35149392832560453000,Low Risk
Chhattisgarh,2021-07-04,995489,13453,976706,294,10458257,19459,0.18606350943565452600,8904745,29436231,30.25096861075726712400,1.35139614802373506900,Low Risk
Chhattisgarh,2021-07-05,995718,13456,976917,229,10489814,19459,0.18550376584370323400,9001750,29436231,30.58051147920397825400,1.35138663758212666600,Low Risk
Chhattisgarh,2021-07-06,996037,13457,977360,319,10527438,19459,0.18484079412293855400,9044519,29436231,30.72580521602782638900,1.35105422790518826100,Low Risk
Chhattisgarh,2021-07-07,996359,13462,977893,322,10561227,19459,0.18424942480641690600,9065399,29436231,30.79673821013294806700,1.35111942582944500900,Low Risk
Chhattisgarh,2021-07-08,996689,13464,978208,330,10595175,19459,0.18365907122817697700,9152127,29436231,31.09136832089678872300,1.35087273964095118900,Low Risk
Chhattisgarh,2021-07-09,997035,13467,978654,346,10634379,19459,0.18298200581340950900,9258662,29436231,31.45328625801312674800,1.35070483985015571200,Low Risk
Chhattisgarh,2021-07-10,997426,13472,978961,391,10665860,19459,0.18244192217036413400,9331192,29436231,31.69968329165510353600,1.35067664167567318300,Low Risk
Chhattisgarh,2021-07-11,997785,13475,979448,359,10688339,19459,0.18205822251708146600,9350244,29436231,31.76440625160197988700,1.35049133831436632100,Low Risk
Chhattisgarh,2021-07-12,997973,13478,979711,188,10724395,19459,0.18144613285877664900,9371010,29436231,31.83495196786572302700,1.35053753959275451300,Low Risk
Chhattisgarh,2021-07-13,998270,13478,980275,297,10764226,19459,0.18077472546563032000,9381749,29436231,31.87143421995839073300,1.35013573482124074600,Low Risk
Chhattisgarh,2021-07-14,998565,13482,980933,295,10802957,19459,0.18012660792781087600,9630813,29436231,32.71754797684526935500,1.35013744723678478600,Low Risk
Chhattisgarh,2021-07-15,998817,13486,981303,252,10843793,19459,0.17944827976705199000,9676220,29436231,32.87180345880557874400,1.35019728338624592900,Low Risk
Chhattisgarh,2021-07-16,999150,13489,981645,333,10887355,19459,0.17873027930107909600,9691397,29436231,32.92336236931963198700,1.35004754040934794600,Low Risk
Chhattisgarh,2021-07-17,999462,13492,982003,312,10927993,19459,0.17806563382681522600,9876604,29436231,33.55254278307572732400,1.34992626032805649400,Low Risk
Chhattisgarh,2021-07-18,999688,13494,982357,226,10954876,19459,0.17762866508028023300,9951458,29436231,33.80683484920335079600,1.34982114419698946100,Low Risk
Chhattisgarh,2021-07-19,999853,13496,982638,165,10995135,19459,0.17697827266331882200,10109053,29436231,34.34221249316870763800,1.34979842036779406600,Low Risk
Chhattisgarh,2021-07-20,1000169,13500,983200,316,11027353,19459,0.17646120515050166600,10244935,29436231,34.80382729704764173100,1.34977188855083490900,Low Risk
Chhattisgarh,2021-07-21,1000358,13504,983520,189,11030460,19459,0.17641150051765746900,10291464,29436231,34.96189440828888725600,1.34991672981072775900,Low Risk
Chhattisgarh,2021-07-22,1000546,13506,983656,188,11069812,19459,0.17578437646456868500,10341831,29436231,35.13299987352321022300,1.34986297481575060000,Low Risk
Chhattisgarh,2021-07-23,1000763,13507,984015,217,11100262,19459,0.17530216854340915600,10375583,29436231,35.24766129196363488200,1.34967020163615161600,Low Risk
Chhattisgarh,2021-07-24,1000881,13508,984327,118,11133888,19459,0.17477272988555300700,10417072,29436231,35.38860664600709241600,1.34961099271541771700,Low Risk
Chhattisgarh,2021-07-25,1001037,13511,984737,156,11159728,19459,0.17436804911374184000,10486913,29436231,35.62586867863620176100,1.34970036072592721300,Low Risk
Chhattisgarh,2021-07-26,1001167,13516,984913,130,11197168,19459,0.17378501421073614300,10562418,29436231,35.88237230506853951500,1.35002452138354540300,Low Risk
Chhattisgarh,2021-07-27,1001359,13517,985324,192,11236166,19459,0.17318184868397280700,10608626,29436231,36.03934892344064021000,1.34986553274100497400,Low Risk
Chhattisgarh,2021-07-28,1001487,13519,985578,128,11272374,19459,0.17262557115297984300,10647064,29436231,36.16992949946615108400,1.34989270954091266300,Low Risk
Chhattisgarh,2021-07-29,1001651,13520,985905,164,11312875,19459,0.17200755776051622600,10753709,29436231,36.53222112572767892700,1.34977152720857863700,Low Risk
Chhattisgarh,2021-07-30,1001781,13520,986175,130,11355589,19459,0.17136055205943082300,10850626,29436231,36.86146504285823820300,1.34959636886704778800,Low Risk
Chhattisgarh,2021-07-31,1001906,13523,986418,125,11394233,19459,0.17077937584741333600,10953455,29436231,37.21079305295572656700,1.34972741953835988600,Low Risk
Chhattisgarh,2021-08-01,1002008,13524,986621,102,11416645,19459,0.17044411909102893200,11081805,29436231,37.64682034191129971800,1.34968982283574582200,Low Risk
Chhattisgarh,2021-08-02,1002222,13525,986778,214,11452754,19459,0.16990673160359508300,11127137,29436231,37.80082103581807059500,1.34950140787170906200,Low Risk
Chhattisgarh,2021-08-03,1002458,13528,987012,236,11493309,19459,0.16930720299958871700,11181365,29436231,37.98504299004855614800,1.34948297085763194100,Low Risk
Chhattisgarh,2021-08-04,1002600,13530,987189,142,11535855,19459,0.16868277210488516000,11223885,29436231,38.12949083053465642400,1.34949132256134051500,Low Risk
Chhattisgarh,2021-08-05,1002735,13531,987298,135,11580254,19459,0.16803603789692350400,11381768,29436231,38.66584686062560115100,1.34940936538567019200,Low Risk
Chhattisgarh,2021-08-06,1002849,13533,987486,114,11624064,19459,0.16740272593130939400,11593716,29436231,39.38587110557734106700,1.34945540156095284500,Low Risk
Chhattisgarh,2021-08-07,1002958,13536,987642,109,11666597,19459,0.16679242456047809000,11685860,29436231,39.69890031098070945300,1.34960785995026711000,Low Risk
Chhattisgarh,2021-08-08,1003078,13539,987804,120,11692078,19459,0.16642892734721749200,11710567,29436231,39.78283429016438959200,1.34974548340208837200,Low Risk
Chhattisgarh,2021-08-09,1003154,13540,987893,76,11720007,19459,0.16603232404212727900,11769177,29436231,39.98194266106961859300,1.34974291085915024000,Low Risk
Chhattisgarh,2021-08-10,1003244,13540,988004,90,11762041,19459,0.16543897440928832000,11769177,29436231,39.98194266106961859300,1.34962182679388065100,Low Risk
Chhattisgarh,2021-08-11,1003356,13544,988189,112,11762041,19459,0.16543897440928832000,11769177,29436231,39.98194266106961859300,1.34986983682760655200,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-06,1,0,0,1,4967,1,0.02013287698812160300,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-07,1,0,0,0,5272,1,0.01896813353566009100,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-08,1,0,0,0,5430,1,0.01841620626151012900,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-09,1,0,0,0,5430,1,0.01841620626151012900,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-10,1,0,0,0,5581,1,0.01791793585378964300,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-11,1,0,0,0,5763,1,0.01735207357279194900,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-12,1,0,0,0,5977,1,0.01673080140538731800,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-13,1,0,0,0,6294,1,0.01588814744200826200,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-14,1,0,0,0,6554,1,0.01525785779676533400,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-15,1,0,0,0,6916,1,0.01445922498554077500,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-16,1,0,0,0,6916,1,0.01445922498554077500,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-17,1,0,0,0,7157,1,0.01397233477714126000,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-18,1,0,0,0,7571,1,0.01320829480914014000,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-19,1,0,0,0,7829,1,0.01277302337463277600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-20,1,0,0,0,8137,1,0.01228954160009831600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-21,1,0,0,0,8456,1,0.01182592242194891200,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-22,1,0,0,0,8979,1,0.01113709767234658600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-23,1,0,0,0,9298,2,0.02151000215100021500,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-24,2,0,0,1,9678,2,0.02066542674106220300,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-25,2,0,0,0,10085,2,0.01983143282102131900,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-26,2,0,0,0,10388,2,0.01925298421255294600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-27,2,0,0,0,10872,2,0.01839587932303164100,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-28,2,0,0,0,11177,2,0.01789388923682562400,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-29,2,0,0,0,11477,2,0.01742615666114838400,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-30,2,0,0,0,11477,2,0.01742615666114838400,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-05-31,2,0,0,0,11477,2,0.01742615666114838400,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-01,2,0,0,0,11693,3,0.02565637560933892100,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-02,3,0,1,1,11693,3,0.02565637560933892100,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-03,4,0,1,1,12064,12,0.09946949602122015900,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-04,8,0,1,4,12375,14,0.11313131313131313100,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-05,12,0,1,4,13667,14,0.10243652593839174700,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-06,14,0,1,2,14780,19,0.12855209742895805100,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-07,19,0,1,5,15546,20,0.12865045670912131700,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-08,20,0,2,1,16277,22,0.13516004177674018600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-09,22,0,2,2,16277,22,0.13516004177674018600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-10,22,0,2,0,17179,27,0.15716863612550206600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-11,2,0,0,-20,17179,27,0.15716863612550206600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-11,26,0,2,24,17179,27,0.15716863612550206600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-12,30,0,2,4,17179,27,0.15716863612550206600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-13,30,0,2,0,17649,28,0.15864921525298883800,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-14,35,0,2,5,18445,31,0.16806722689075630300,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-15,36,0,2,1,23835,38,0.15942941053073211700,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-16,36,0,5,0,24492,51,0.20823125918667319900,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-17,45,0,9,9,25575,58,0.22678396871945259000,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-18,57,0,12,12,26752,69,0.25792464114832535900,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-19,58,0,13,1,26752,69,0.25792464114832535900,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-20,62,0,14,4,27617,93,0.33674910381286888500,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-21,68,0,26,6,27839,97,0.34843205574912892000,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-22,88,0,26,20,28364,112,0.39486673247778874600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-23,91,0,27,3,29072,121,0.41620803522289488200,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-24,120,0,29,29,29403,134,0.45573580927116280700,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-25,120,0,30,0,30188,154,0.51013647807075659200,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-26,155,0,32,35,30602,169,0.55225148683092608300,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-27,163,0,41,8,31015,184,0.59326132516524262500,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-28,177,0,55,14,31321,188,0.60023626320998691000,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-29,178,0,60,1,31602,203,0.64236440731599265900,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-06-30,203,0,77,25,32031,213,0.66498079985014517200,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-01,213,0,82,10,32435,229,0.70602743949437336200,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-02,215,0,86,2,32834,254,0.77358835353596881300,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-03,230,0,89,15,33618,304,0.90427747040276042600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-04,257,0,96,27,33995,333,0.97955581703191645800,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-05,271,0,96,14,34179,371,1.08546183328944673600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-06,271,0,106,0,34444,398,1.15549878062942747600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-07,297,0,114,26,34761,423,1.21688098731336843000,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-08,405,0,183,108,35234,440,1.24879377873644774900,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-09,408,0,184,3,35391,454,1.28281201435393179100,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-10,411,0,189,3,35829,468,1.30620447123838231600,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-11,459,0,211,48,36166,480,1.32721340485538903900,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-12,471,0,226,12,36310,495,1.36326080969429909100,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-13,479,0,245,8,36621,520,1.41995030173943912000,,586956,,0.00000000000000000000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-14,495,1,268,16,36905,536,1.45237772659531228800,,586956,,0.20202020202020202000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-15,520,1,310,25,37392,552,1.47625160462130937100,,586956,,0.19230769230769230800,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-16,539,2,357,19,37880,570,1.50475184794086589200,,586956,,0.37105751391465677200,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-17,552,2,371,13,38176,601,1.57428751047778709100,,586956,,0.36231884057971014500,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-18,585,2,401,33,38313,646,1.68611176363114347600,,586956,,0.34188034188034188000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-19,602,2,414,17,38640,684,1.77018633540372670800,,586956,,0.33222591362126245800,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-20,605,2,414,3,38880,705,1.81327160493827160500,,586956,,0.33057851239669421500,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-21,684,2,448,79,39199,733,1.86994566187912957000,,586956,,0.29239766081871345000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-22,705,2,463,21,39199,733,1.86994566187912957000,,586956,,0.28368794326241134800,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-23,733,2,474,28,39199,733,1.86994566187912957000,,586956,,0.27285129604365620700,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-24,770,2,489,37,40425,854,2.11255411255411255400,,586956,,0.25974025974025974000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-25,815,2,512,45,40881,890,2.17705046354052004600,,586956,,0.24539877300613496900,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-26,860,2,530,45,41143,940,2.28471428918649588000,,586956,,0.23255813953488372100,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-27,914,2,550,54,41143,940,2.28471428918649588000,,586956,,0.21881838074398249500,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-28,946,2,564,32,41588,1020,2.45263056650957006800,,586956,,0.21141649048625792800,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-29,982,2,596,36,41895,1058,2.52536102160162310500,,586956,,0.20366598778004073300,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-30,1026,2,648,44,42148,1093,2.59324285849862389700,,586956,,0.19493177387914230000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-07-31,1064,2,668,38,42403,1136,2.67905572718911397800,,586956,,0.18796992481203007500,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-01,1100,2,686,36,42635,1181,2.77002462765333646100,,586956,,0.18181818181818181800,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-02,1145,2,725,45,42718,1232,2.88403015122430825400,,586956,,0.17467248908296943200,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-03,1184,2,766,39,42926,1265,2.94693192936681731400,,586956,,0.16891891891891891900,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-04,1274,2,860,90,43191,1304,3.01914750758259822600,,586956,,0.15698587127158555700,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-05,1325,2,919,51,43478,1368,3.14641887851327108000,,586956,,0.15094339622641509400,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-06,1366,2,960,41,43899,1412,3.21647417936627258000,,586956,,0.14641288433382137600,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-07,1391,2,973,25,44456,1456,3.27514846140003599100,,586956,,0.14378145219266714600,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-08,1437,2,1014,46,44777,1505,3.36110056502222123000,,586956,,0.13917884481558803100,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-09,1456,2,1037,19,45253,1505,3.32574635935739067000,,586956,,0.13736263736263736300,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-10,1564,2,1121,108,45724,1505,3.29148805878750765500,,586956,,0.12787723785166240400,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-11,1613,2,1167,49,46149,1505,3.26117575678779605200,,586956,,0.12399256044637321800,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-12,1653,2,1209,40,46516,1505,3.23544586808839969000,,586956,,0.12099213551119177300,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-13,1696,2,1248,43,46937,1505,3.20642563436095191400,,586956,,0.11792452830188679200,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-14,1752,2,1292,56,47272,1797,3.80140463699441529900,,586956,,0.11415525114155251100,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-15,1797,2,1331,45,47643,1843,3.86835421782843229900,,586956,,0.11129660545353366700,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-16,1843,2,1384,46,48212,1878,3.89529577698498299200,,586956,,0.10851871947911014700,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-17,1878,2,1431,35,48710,1908,3.91706015191952371200,,586956,,0.10649627263045793400,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-18,1908,2,1459,30,49290,1951,3.95820653276526678800,,586956,,0.10482180293501048200,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-19,1951,2,1524,43,49879,1995,3.99967922372140580200,,586956,,0.10251153254741158400,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-20,1995,2,1604,44,50293,2030,4.03634700654166583800,,586956,,0.10025062656641604000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-21,2030,2,1627,35,50923,2082,4.08852581348310193800,,586956,,0.09852216748768472900,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-22,2082,2,1652,52,51285,2120,4.13376230866725163300,,586956,,0.09606147934678194000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-23,2120,2,1702,38,51580,2161,4.18960837533927879000,,586956,,0.09433962264150943400,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-24,2161,2,1753,41,51843,2181,4.20693246918581100600,,586956,,0.09254974548819990700,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-25,2181,2,1786,20,52160,2203,4.22354294478527607400,,586956,,0.09170105456212746400,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-26,2203,2,1820,22,52524,2228,4.24187038306298073300,,586956,,0.09078529278256922400,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-27,2228,2,1862,25,52859,2266,4.28687640704515787300,,586956,,0.08976660682226211800,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-28,2266,2,1916,38,53227,2290,4.30232776598342946200,,586956,,0.08826125330979699900,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-29,2290,2,1960,24,53527,2306,4.30810618939974218600,,586956,,0.08733624454148471600,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-30,2306,2,1998,16,53769,2340,4.35195000836913463100,,586956,,0.08673026886383347800,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-08-31,2340,2,2042,34,54194,2340,4.31782116101413440600,,586956,,0.08547008547008547000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-01,2367,2,2081,27,54566,2340,4.28838470842649268800,,586956,,0.08449514152936206200,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-02,2386,2,2122,19,54964,2340,4.25733207190160832500,,586956,,0.08382229673093042700,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-03,2435,2,2141,49,55345,2340,4.22802421176258017900,,586956,,0.08213552361396303900,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-04,2450,2,2154,15,55688,2340,4.20198247378250251400,,586956,,0.08163265306122449000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-05,2467,2,2180,17,56008,2340,4.17797457506070561300,,586956,,0.08107012565869477100,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-06,2537,2,2234,70,56174,2340,4.16562822658169259800,,586956,,0.07883326763894363400,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-07,2575,2,2271,38,56476,2340,4.14335292867766839000,,586956,,0.07766990291262135900,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-08,2590,2,2291,15,56839,2340,4.11689157092841183000,,586956,,0.07722007722007722000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-09,2617,2,2321,27,57220,2340,4.08947920307584760600,,586956,,0.07642338555598013000,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-10,2643,2,2346,26,57587,2340,4.06341709066282320700,,586956,,0.07567158531971244800,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-11,2671,2,2375,28,57888,2340,4.04228855721393034800,,586956,,0.07487832272557094700,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-12,2695,2,2413,24,58336,2340,4.01124520021941854100,,586956,,0.07421150278293135400,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-13,2725,2,2444,30,58530,2340,3.99794976934905176800,,586956,,0.07339449541284403700,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-14,2745,2,2488,20,59154,2763,4.67085911350035500600,,586956,,0.07285974499089253200,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-15,2763,2,2513,18,59530,2783,4.67495380480430035300,,586956,,0.07238508867173362300,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-16,2783,2,2552,20,59771,2810,4.70127653878971407500,,586956,,0.07186489399928135100,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-17,2810,2,2575,27,60237,2831,4.69976924481630891300,,586956,,0.07117437722419928800,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-18,2831,2,2608,21,60738,2859,4.70710263755803615500,,586956,,0.07064641469445425600,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-19,2859,2,2639,28,61270,2887,4.71193079810674065600,,586956,,0.06995452955578873700,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-20,2887,2,2677,28,61482,2924,4.75586350476562245900,,586956,,0.06927606511950121200,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-21,2924,2,2693,37,62055,2933,4.72645234066553863500,,586956,,0.06839945280437756500,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-22,2933,2,2711,9,62055,2933,4.72645234066553863500,,586956,,0.06818956699624957400,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-23,2944,2,2744,11,63047,2962,4.69808238298412295600,,586956,,0.06793478260869565200,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-24,2962,2,2755,18,63512,2977,4.68730318679934500600,,586956,,0.06752194463200540200,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-25,2977,2,2785,15,63512,2977,4.68730318679934500600,,586956,,0.06718172657037285900,Low Risk
Dadra and Nagar Haveli and Daman and Diu,2020-09-26,2989,2,2805,12,64336,2996,4.65680179059935339500,,586956,,0.06691201070592171300,Low Risk
